name,mz,rt,Size_3_3,Size_3_1,Size_3_2,Size_5_1,Size_1_2,Size_4_2,Size_2_2,Size_2_3,Size_6_2,Size_1_3,Size_4_1,Size_2_1,Size_1_1,Size_6_1,Size_5_2
M714T123_NEG,714.4770069695571,122.73577880859375,14938461.607917516,19058857.089002453,16847504.6538292,17859120.889122352,13260515.301354833,15077552.01153575,13099067.325137185,11175256.712259399,8512966.840574402,17111381.06539435,14354070.713526892,14177530.016917543,14891732.245667916,14382111.509333659,18198018.4017564
M715T113_NEG,714.5083410811369,113.29105758666992,6115842.601806454,7580866.157767846,11072416.565315984,14121890.34914832,4484556.859180937,7347403.834459637,8601009.90213707,17579091.518966038,33151915.17500099,7548985.12765885,3408515.110783511,15551247.81114544,4123143.0500338143,3014881.64547021,4444819.204774432
M715T422_NEG,715.2756189030463,421.9818420410156,13080237.543257335,22408975.33393058,7415629.833272452,4648504.351040398,19239312.651316512,4906596.023304151,20465973.22594811,1407576.681153259,25975640.593109403,15219907.136979492,22852469.41864733,9739752.319766073,9938046.66041334,1936830.6837978458,4044800.9684260236
M715T161_NEG,715.4710009772433,161.05422973632812,402357327.3324934,367910285.83682466,370468112.72117054,803409969.3842896,420645662.32161826,368312615.9472313,288009716.7138873,371035340.25551164,240730848.428993,479352917.3020863,416127967.2228532,469250207.27317053,488669293.8644982,413222090.20206064,902205588.2105367
M716T422_NEG,716.276834748362,421.96876525878906,4862556.72130214,11012625.224330619,3584383.2346081752,9650245.658894133,5679688.346659446,956738.5187181337,6926262.872038539,8354292.760154682,7856322.651841909,5398369.646020685,6189853.469290387,3753636.973671842,2096408.745679026,6758739.350066328,12462545.196522798
M716T161_NEG,716.4744724935174,161.05422973632812,149202618.4933994,135864758.86805263,138647928.7792684,292753564.7518616,155333619.7568814,139469025.89813173,109158016.87957504,138663631.61585212,92870780.43738095,181190047.8927972,154191755.4625687,169304104.16924554,177310878.68982163,150810876.23334694,325308779.48250705
M717T422_NEG,717.2739181677804,421.8534851074219,1717264.2204658205,4446182.92511888,1212224.5390612127,1096528.2941428763,2795772.8941971194,5292006.318518682,3769017.2304242817,2931602.8727162722,4397883.408558069,3333143.5062098126,2827683.0805904386,1352184.9091643454,5994741.471498463,5343839.179053011,5588384.6621985035
M717T161_NEG,717.4766672271115,161.12944299316405,31810120.62130151,30567115.373315174,29483511.028587367,62279097.40013846,33064578.822202593,30505917.03358026,24170087.41926881,30238235.301135316,21416135.079183884,40090133.74293158,33749611.19442345,36388654.49097643,39999410.32221706,33697436.009535745,71927443.32767361
M717T67_NEG,717.4714095445996,67.280731201171875,834781.3070606232,20036574.993669797,915527.2123445995,37871948.462308206,3810206.053797637,3277580.1451798035,8729608.286963588,14164406.065282235,7762734.912275044,4946943.803188579,7809523.77171617,5782348.667701536,7919271.294572726,10911767.935456263,46210907.51616119
M718T505_NEG,718.2376220833322,504.84088134765625,853156.9293560006,996355.3304674873,822100.0017565008,2517988.351679322,759948.1224276765,1114130.6039547587,862252.3712431686,1543368.6714945356,2692500.292005966,1043610.5754689839,1151360.288275503,1772162.5165950113,2630232.363772319,2314369.4968709075,6067450.674815979
M719T390_NEG,719.2020559157963,390.0818328857422,13069990.52497443,21394445.962676503,21658712.498282216,26262408.494728904,13091665.583378624,15241839.518825997,26569010.91532841,24342829.35132537,29161034.097659085,20096180.51211374,18659791.835227676,30844749.76796217,17255494.79649359,22484558.07295528,31697343.245993845
M720T390_NEG,720.2050127659795,389.9086608886719,2791472.7418251126,5170359.401563475,5275293.650506381,6965542.045547369,3195809.664975638,4145796.967882472,6895098.511398613,6717553.401267094,7848958.839503329,5145252.819414295,5396161.652825516,7422755.67279655,4935923.926934807,5870359.839815786,7208066.594208953
M720T135_NEG,720.330229136207,134.52925872802734,3428266.974438176,1708150.2019254956,1342949.7692152602,4298795.648615944,3022469.5298678195,2319829.014721442,1853562.3111561658,1826697.7298060365,1293587.2209818093,1671351.4010656604,2792600.5775237232,2257966.106099258,792802.1541395389,2410271.979520797,5131603.163022421
M721T514_NEG,721.192713848681,513.8140869140625,12960687.858192544,16351108.967259718,15272911.049785651,8226176.428115635,8121739.494388878,7947862.691241189,9530539.50020001,8849723.565749692,8758691.674219472,8705582.911903633,8440309.140338726,9546251.981893683,9876960.527097808,10789264.52164322,7303217.980073492
M722T72_NEG,721.5032675782421,71.67969512939453,2455210.354731154,714454.6098905563,4278552.722696753,7364443.105212019,3459315.95399203,7360559.145372278,3530424.026469483,5669792.295995369,4406478.798919215,6521085.110663286,3743762.2262158985,2356906.1149010486,2686355.009643787,1996085.9460959123,1325562.2679566655
M722T514_1_NEG,721.6952212692249,513.86,6625961.037051057,7976053.652996377,8175491.207972614,4147163.3262055223,4693170.059552896,4724614.2830774365,5405866.297010035,5418503.804425488,4393190.306969093,5107743.846498429,4674278.330934484,4627660.42592459,5647624.643136144,5999918.432539384,3971516.8577130535
M722T514_2_NEG,722.1953398313765,513.82501220703125,4248469.187148582,5292793.355940127,4549619.114775049,2329748.438761242,2217050.74799579,2362457.8150338056,2643685.217260361,2399160.014337798,2451867.5557187437,2426859.7105399547,2581121.2926493147,2492579.403924118,2658287.6738614105,2736851.6443428188,1898845.6408482578
M722T389_NEG,722.2034909590044,389.1731719970703,791524.224957669,981838.3027715331,1391654.4776718882,1289311.1275981502,662009.310324742,885203.2179173077,1237294.4539472356,691889.8927805943,1876813.6047429566,790826.5653424375,957681.6635045322,1701192.78017158,684949.9655695191,928369.7814570628,1887233.6264844504
M723T220_NEG,723.3810937922254,219.90052795410156,1729044.8043275392,821224.1301643061,723627.772542982,939875.7472099222,2612648.039114585,1110142.713702937,1592382.0377681688,686801.3845128731,6508028.964268338,1483486.0785174705,2252823.359890514,1627957.0268585277,2015664.1881587983,5783181.302925467,1747359.4805955642
M724T166_NEG,723.5023954303281,165.93394470214844,1349346.6022519278,1210320.9607296835,2035603.453125297,2829247.2818058887,6033711.979118817,10868429.69844538,11781439.108429879,4007836.1587209157,18865124.044267286,5426137.147637412,11854827.68752889,4650329.94654857,13500087.969859656,10057288.631978452,1342038.7233474725
M725T166_NEG,724.505974627549,166.11370849609375,1641218.2879487607,4869072.557568105,2185821.560724877,3520075.8254534397,5100223.470202134,7179212.09861042,5080921.390109458,4516411.204542272,5798129.803526667,6075335.656239133,14644833.240118328,5497574.979412087,16499918.019637123,11379666.72908427,1184845.5426221562
M725T458_NEG,725.2352477732522,458.0635986328125,61128932.9950786,186818925.16124374,231827877.62074026,245211569.59787655,57031960.28852404,87534673.85499813,395252832.24185985,384827232.74167055,453810225.01591873,76211118.41516824,67437230.36018533,482442302.0023425,94614596.59165065,178566693.2880253,275339009.2030503
M725T145_NEG,725.3880855454481,144.95887756347656,5464835.846771356,4254566.100108399,6936573.640865691,7821012.134921788,5335320.600092149,4891693.021824872,3718064.061443578,2554300.9491961016,986986.8846481481,3807615.047708873,3006785.133938418,5007540.432634335,1500550.7727550808,2153814.405524252,9615062.997550307
M725T65_NEG,725.4759806353613,65.27591705322266,4355777.320326176,8208141.9584411355,3753705.3308605407,20217731.50489323,4478085.114000245,2594454.2218989,6972046.3938009525,6603368.375471823,5772672.582225745,2076470.3341524913,4795448.618673152,3149658.3194136703,5718697.102380379,6009071.617794511,26548144.353386745
M726T458_NEG,726.2400806210554,458.0635986328125,17419460.946999956,53804762.235177964,66541188.778517306,67386551.30159521,16196267.577419326,25321422.20947454,107008212.54748894,106899068.17175128,125896335.82283182,21851847.709066246,19743841.91508612,133856935.94217126,25767571.20597632,48564258.134650394,75707756.77389127
M726T145_NEG,726.3916148728342,144.52943420410156,1732366.130753319,1180805.4510915799,2413335.4563944107,3094477.8782414095,1577028.678724364,1494190.5501523074,1436899.9485492401,777331.7941792912,1229215.7054039314,1275041.6476487536,900910.7249520834,1734106.016674426,1070420.896845259,419086.1774815253,2739452.202156672
M727T458_NEG,727.2404480695407,458.21905517578125,5367587.383971983,15454239.24023183,18677202.722105693,19292913.07017432,4120149.744865079,6524870.403577664,30817527.682259984,30487158.558196858,35034058.01655246,6592163.846845708,5316683.522200884,40361402.05313277,7443332.342261448,15079009.672587207,22210249.018942274
M727T186_NEG,727.2498581051872,185.71142578125,19346049.859296918,69143571.70806412,31674214.65852148,58571266.51928392,18960213.22859574,5260468.967007269,44938733.69474551,1779325.8078681382,54730045.50439018,27968543.41269957,21980487.434470672,33179721.94366497,8016017.206679895,10903005.359617427,58079980.38943021
M727T397_NEG,727.2629562191734,396.79638671875,3093250.9136950546,6764228.044752119,3421902.406736847,38655896.16454179,7987559.636425416,5860174.398792171,15959651.537258035,7719272.509244457,22975815.654167317,3881743.8467913102,6326265.91204904,17991750.68486739,5034119.299982107,16168816.098788934,48428687.11238106
M728T458_NEG,728.2096898577257,458.0668640136719,2027024.4392611755,4113650.647712738,3844126.713171401,4250265.9214060595,628164.5092424299,2854337.7624242078,11293662.001568926,13965152.23918187,14852117.34004472,1699224.6708891178,1721460.9299252774,15146212.371762287,2002971.3127139152,3859535.377517209,5808677.508431251
M728T186_NEG,728.2519777826882,185.76828002929688,6427228.224778632,25930681.06340128,12833478.530086564,22209447.337273,7113126.303982223,1641686.9444539847,16679796.068107942,9206485.278597781,21263706.794347584,10396598.81445116,8227922.796725339,13231338.412291648,2571915.4784398545,4528383.724055104,21774732.404523455
M729T458_NEG,729.2142825108497,458.1941833496094,682232.165414018,1408424.5895762027,973199.3568132222,984907.6587263903,481026.0045575179,602869.423051013,3165302.269304086,3515969.467187366,3256085.6552036484,262717.8751942754,701292.9124318126,4118141.564089756,284375.1640704527,582888.3186149441,1210894.6598549057
M729T389_NEG,729.2300821332,389.19622802734375,33742375.32447843,74582681.40702055,82370692.94196913,108487170.26169103,28522957.567070562,40783884.59662704,99303019.61534181,87744494.61791234,134302831.3046268,46642822.380800985,54053215.90700766,133074863.94857538,42079753.12200795,65970560.59609155,133109904.85122822
M729T186_NEG,729.2480483999466,185.77377319335938,3624347.2320760894,14303069.416941907,6148415.288484968,12783908.619431341,4355983.588907581,627112.4441855691,9496363.535302155,6844219.142145787,11996334.004547544,5339405.799225774,4283341.191697411,7391734.5709089255,1299110.5683562304,1903581.3702440204,12709227.777229354
M730T186_NEG,730.2501937519277,185.8091278076172,711673.3717872202,3391512.9202224393,1353764.344445001,2075192.6900115279,557893.3631869121,1072989.8890883324,1804896.411280217,1217577.8888440179,2421820.529672223,908625.5528217792,911222.9058773867,1484287.584309004,1419114.3431129337,1443727.5143138082,2573014.8986855284
M731T123_NEG,730.502680477803,122.61753845214844,869547.850103878,4027723.0896477653,2926535.5717192777,2501319.051747926,927429.304268996,1488000.6947565875,3498960.5161058097,1996286.9214035557,1440091.6336945663,749341.9785108657,442123.37108473596,2364163.4478903073,701009.5940864542,611476.280138563,2009103.9684810347
M731T389_NEG,731.2367315254145,389.19187927246094,3477218.734739206,5795557.890975059,6634998.244893691,8957283.463157061,2396828.8054736373,3510982.5074545126,7523100.2788918875,7656602.464794342,11561366.293510403,3876182.1536057526,4183699.7344178166,10790481.442287829,3255547.411077087,5421976.532813472,11563001.178375041
M732T96_NEG,732.3587226122816,96.31520080566406,1182712.8286003924,14306417.39940665,16604428.089706548,29378753.438046094,755876.4004984463,12876718.319476895,6350871.402130652,42269905.62761613,77950282.02181081,2788339.7776001114,17796002.174685147,6771331.000058769,30508260.055860024,68728524.48638688,38834300.51160731
M733T96_NEG,733.3617720343838,96.31520080566406,5965249.730233266,4854994.794324595,3228885.1673975307,12058075.045979105,7737010.329418812,3099735.3788621235,2011303.9304782401,16677974.94128199,30238726.82568845,799657.6549220053,6857016.673220525,2518783.280730059,12714595.64744934,27956823.23652737,14577371.544550924
M734T96_NEG,734.3598381294576,96.28315353393555,1937226.7730498228,3354196.1531993775,1772672.1473766563,3277579.851505368,2105972.725719054,1651414.7267635558,4135962.325378442,4844169.809923289,9876439.292657955,1617428.0493358916,2183899.5337907393,3099399.7762026708,3395202.9342934676,8595268.399347791,4769560.122908289
M737T523_NEG,737.2354784422334,522.9604187011719,180470255.96058136,201279614.72926024,190933796.48129448,232548052.26086652,152349660.8623376,138691181.25189346,213224807.63765112,218463463.2849543,175583369.46034375,150687490.34642944,132808965.99340354,191574144.48414296,171011286.88946456,193397507.9228934,284452100.71734995
M738T523_2_NEG,738.2386563611286,522.96966552734375,49153080.8795726,56981251.138634786,51224262.557180926,65880649.4101747,42744607.60686687,40028446.31226147,59555778.73255286,59016405.347786635,48413335.04957966,39387655.4181905,36966835.592708804,50805968.51065807,45435393.90370485,52174474.29271318,79621544.8064579
M739T523_2_NEG,739.240766093485,523.49444580078125,3831612.1163981734,4087086.89257925,4047742.752748106,6508481.715504323,3904897.001730452,3005504.000532558,5059744.592349542,5401261.931781561,3751982.105985776,3847091.5697477837,3074537.6817696663,3980617.784426642,3850308.8458262123,4054657.437247838,7306895.775742021
M740T164_NEG,740.4933026779407,164.00797271728516,7312643.633005697,5032868.612763782,9087765.188460616,10708888.31161246,13579812.417471202,9245056.379634619,3819120.041561384,11099343.220705608,2780882.0867081867,12493258.348612318,19306698.751568295,13504110.432371354,21565289.696529947,17930541.56452461,10614129.484587807
M741T459_NEG,741.230184363817,458.7434997558594,1655292.068317663,625394.8347736273,1271049.6923534938,1428598.1932633282,1673289.8939254035,1350009.2117180333,2629375.577433026,2727453.2036178475,3456525.461816776,1142821.7766418185,1009360.5540485445,2799630.6903222576,853667.9127202554,819039.9458228115,1112712.7716807672
M741T504_2_NEG,741.2406361923112,503.91192626953125,3541667.7741501885,3759081.651287385,3941015.9009911963,5823703.2603597855,4437591.423025901,3798284.744035106,5270053.806086478,5351804.52225678,3788995.7181312256,3572791.4575078497,3452987.902514932,4892907.956455053,4532712.0437942315,4469403.305991308,4324921.67308731
M741T69_NEG,741.4709235545731,68.83796310424805,28275499.754678234,2587986.239871508,2913488.181739416,18637272.93804297,43248359.07237809,3244273.1448868834,5587158.223271413,6456128.708432258,6371085.069578958,1585986.1694646436,7285216.8819240555,2265282.531913618,6559854.191581776,6565930.620960769,23696756.23128198
M741T164_NEG,741.4960912695834,164.06602478027344,2262835.7831681063,2011549.9877490571,3106867.924350989,3066324.163994302,4830096.691198527,1387690.309818897,1310498.0638094442,3740698.130336009,640300.6239298142,4403588.149828616,7850990.080046165,4090942.1482336214,8098215.699760286,7255742.503662139,2114840.7063280903
M742T70_NEG,742.4746755613471,69.66231155395508,11059534.27492625,919903.7058093366,1194756.8688371885,8288995.482624765,15265734.113451084,1819966.3638388864,3898394.669297676,1857182.3164720712,1445498.6369704616,2367324.1460828716,2098922.034644769,3629060.2345516304,3586639.308750125,1419115.0582307922,11069588.333217295
M743T389_NEG,743.2463220738166,389.19293212890625,2037837.8874546422,2401841.4803668894,2870754.004143794,5511044.3788770875,1655503.3837990605,1858513.8443139691,4910232.421759766,5092039.313628302,7806761.575092905,2896880.9000878227,2280599.748710173,6765370.556666711,1789085.7224697585,3751409.7591029364,6473967.504923117
M746T71_NEG,745.503147041119,70.68668746948242,14149334.368296714,8199658.572396659,15178530.633996056,47073780.761086956,18765285.798202667,17987828.426935222,13341265.517850881,32617098.85503301,16967464.31177532,23242315.706051122,22912661.623634648,9591313.960261542,21654619.347630408,10771348.878118658,19397345.848705363
M747T71_NEG,746.5063455939884,70.88197326660156,4989341.19263175,3812065.824517199,5806599.8546845345,13293394.19091101,5867561.7717732815,5745123.81708804,3831197.5674399966,11241118.937600857,6240328.542371385,8202953.203151194,7862663.674903449,3209333.9864476346,7135312.015938236,3235340.7642126293,6792492.26822337
M746T132_NEG,746.4976812965788,131.69577026367188,1776673.3543494157,3306959.2901905524,2622606.994561741,3111926.6668633306,1473418.493998765,979742.2565465138,2827291.3033123254,2443330.8341386104,952792.1846193623,909408.9789429867,1089885.6339372227,2140995.1098900773,1428003.4190410941,672838.7173733581,4454496.671283387
M748T94_NEG,747.512447130682,94.25605010986328,2185734.967090012,1344332.0766371372,1015849.110629543,3219578.3626675624,2134797.3887708727,846362.61090186,1150843.3716381607,1904689.2628978824,2733620.176270012,1151819.3074228556,1035020.3642117261,1350219.9889622843,1352419.2231732423,1154034.045967819,1563365.3780095438
M749T96_NEG,748.513745420137,96.18058776855469,26780370.378861938,37132599.0522475,22798869.9160432,46229685.6124095,26307003.676964454,32921590.77638995,22659587.171993554,24379469.732599266,28611515.89273552,25463546.167751387,21842162.203450643,34372260.43710683,29445641.78687683,16701527.497025521,29555881.32872944
M750T96_NEG,749.5183012912496,96.19292449951172,9640133.684448592,14165577.237802744,8599109.438334167,13505710.970596664,8957834.470358457,12579489.707183056,8825444.83712974,9857241.814113833,9257206.434541795,10227874.06527111,7132976.561953039,14136672.149360217,10332889.771661174,6995983.091971946,11111580.223205922
M752T96_NEG,751.5143935096571,96.19824981689453,2603689.9557625,4630655.802464144,3182612.782666959,5139576.417346445,2780404.3854474723,3609176.3111174153,2402345.8049966153,2778040.6660765037,2153054.702237986,2597028.474173369,2363964.1948523605,4067958.2331345086,2663181.397077927,1569236.7841262917,3545291.3945344007
M753T376_NEG,753.2072290543181,376.06719970703125,4709374.007135938,3303216.741965672,2229603.6514354316,9510005.011236496,6894074.543943456,6315763.652726079,8516918.983529694,6471479.959450959,7221555.926178406,4150709.1662403536,4051832.9099861453,8670640.50576503,3854588.006628795,6613532.912791182,10164147.051080467
M754T376_NEG,754.208379580468,376.13294982910156,1521248.7170633245,1337328.0754655658,962788.379017183,3451112.6153772953,1874258.6459296292,2529189.3274973338,2808356.2533516893,2168469.1627066345,2367791.3058421873,1264803.069466704,1117609.6211472587,3089915.6622849205,2339183.0506898067,2077668.058495541,3700367.3223101124
M755T523_NEG,755.2245456359223,522.900634765625,25187016.54424927,39516701.82722672,33416475.872824483,64532711.90392311,17605453.924216997,19788547.71962118,36187729.73193052,47119342.55330593,26018527.48413336,19073326.803806774,15806231.761062838,27323693.119746674,24625884.09561712,30285666.968883775,90316497.9691784
M755T458_NEG,755.2455857673151,458.16416931152344,850421.1628022939,1655543.7281470522,1537521.7310612581,1725266.6848192306,196407.84475239064,476554.9500773605,3417756.035550497,3011263.9623525417,3465905.7236226974,408574.8919251367,255309.69636176073,3210581.5849021026,688427.7928465275,1252992.0375819958,1481491.7035626592
M756T523_2_NEG,756.2249473889221,522.9095764160156,14657331.270913616,22620192.228697255,19876193.856959414,37929717.17365686,10337072.971497878,10560949.709552707,20448821.960250214,27016197.920105793,14263772.20241485,10655244.077703284,8594317.661163757,13918434.165140234,13912830.2243467,16173874.946100978,47937709.55969936
M760T523_NEG,760.2386365628693,522.72393798828125,429377798.5529382,521383202.2720449,469544422.09113854,683619168.23818,375386131.07831675,376774768.53523993,543553048.5465652,608906866.5447966,477130422.6020322,371896320.7293558,334110042.59951556,490439136.790954,423372807.5718517,515842317.4599311,809674987.3073457
M761T523_2_NEG,761.2401832516318,522.72393798828125,120022006.44833638,142601386.67556772,126512052.03888786,199833140.26728067,111299404.26184984,106165332.1646921,154058237.56080455,167241546.86466852,136924349.19009075,107875011.67092428,95555500.33653717,139324462.93113723,120171019.70444441,146515798.5965376,222734055.91618788
M762T523_2_NEG,762.2440954161939,522.72393798828125,11437731.934430016,14157931.73542442,12744005.083099108,19253200.019815642,9941172.087046692,9777128.167456249,14672716.068362724,15432006.944856191,12173663.309082916,10016201.208484838,8566274.829219198,13134636.985084645,10847685.603455821,13266474.707192956,20786483.472387962
M763T186_NEG,763.2262477981577,185.77249145507812,943402.3569003554,4774704.199440695,2516208.9914044994,3360320.7887042654,796284.08357688,1584769.2113834242,2723336.248265928,1535160.3369141065,3486467.6963229594,1319890.525077169,1056782.8256776873,1899878.3718262,438657.1296213304,558204.4144379074,3311092.898813589
M766T458_NEG,766.2628027880837,458.21905517578125,649150.3287437621,5269409.608227504,2859102.1312207836,14636775.643513823,704901.5874504651,1569080.1314728877,11300076.867674671,4153179.720999445,16137847.952072714,859782.012977472,1057140.6809948725,11064806.080998434,919616.7069621392,8876273.9832936,22187276.24915569
M767T389_NEG,767.1847129348846,389.19293212890625,2705550.064410846,5393317.28099815,5376032.355579905,3201300.214804083,1754913.7887518893,2667474.127911252,4111066.3470750176,3665374.6137210466,4132203.259838258,2753617.43708727,3070280.840691555,4259672.517602933,2904820.1646684855,3430977.745576206,4070800.209616365
M767T522_NEG,767.2463501448256,522.16693115234375,35493648.666714735,42664122.462768085,37767762.57808471,60582408.64385973,30546191.975277398,32240255.47931295,43698863.79973518,51243138.97196136,39431686.70309659,31494109.29790371,28558547.116190873,37577017.99875043,35532485.980796516,42537220.9505599,67626948.43088572
M768T522_2_NEG,768.2498178292217,522.305908203125,10201096.680822518,11273631.506804744,11096170.892893543,19628793.144752327,9761270.71331348,9646240.350141663,13556181.460071959,14576232.994113505,11973473.162059484,9644230.418254852,8543384.75188257,11070419.196684353,10763713.69389081,13053333.265043082,21210029.27523447
M771T523_NEG,771.229464478098,522.9229562988281,3067130.476945709,4746645.014657407,4152639.781689376,6588550.736357488,2448017.0765134697,3504074.2173238806,2723776.7686456973,2720684.350473423,2277607.943973662,2961103.218973261,2539942.074840369,2812194.3043401325,2276237.9841803084,3126757.986238491,6555608.160529056
M773T523_NEG,773.2118704592808,522.900634765625,17044560.519949313,38266247.27807076,28533449.631816596,20999831.338720616,13096443.36748302,11872206.189361641,26278876.2968353,24854429.88514026,24527252.093543425,13919112.999079943,8286696.274815117,23078642.5367589,16918582.838230733,24243405.697362088,20443987.52764776
M773T345_NEG,773.295601092941,345.2923397216797,1357154.9276300515,1657824.7880303364,661568.2251953087,4253601.731023975,2002974.6983525886,1957568.3011273623,897337.6627519539,1646370.8555633714,1399297.60603486,1626143.7608793944,3749761.231018576,2348817.328596459,1441485.5322957153,1583529.62565586,5855887.302434276
M774T96_NEG,773.5622849048582,95.84425354003906,4902365.881999993,7719260.042002147,4630555.894199843,7913249.897544653,5090955.294641086,6049410.457811499,4794621.51954326,4473714.411685564,4800355.67308707,5371774.34615292,3817726.813138835,9283713.127964022,5362375.848230719,3179391.0553078977,4828536.7428416535
M774T523_2_NEG,774.2118106759519,522.900634765625,15857910.722511604,37819415.411303736,27872586.56825952,17982137.472036373,11219128.141599473,10417187.824688748,23109080.376582846,21546499.909958538,20754065.55972561,12202953.616790906,6970349.901697729,20043957.793978207,14624820.16106952,20825418.85121307,18253577.45856119
M776T74_NEG,775.5321121799061,73.86824417114258,15884741.982121833,25522542.903974943,3711875.740618737,20837314.139312394,13025613.580082498,6607758.720046789,10541866.437202811,5533560.093243608,19654807.747267004,2340047.929660214,2265853.942039253,20127854.032076024,2004002.1373118686,7666479.732064719,16054930.96416761
M778T523_NEG,778.2268473725455,522.5651550292969,6352471.708737325,9450692.172776217,8443197.46755294,17909190.473986603,4712566.871721633,5507501.143188983,9122827.740575157,11282858.45814397,6828588.042772311,4964151.533144671,4023351.2778407694,6864191.607722845,5816405.495428482,7307551.006380187,21494673.537084155
M779T523_2_NEG,779.2173275542766,522.87335205078125,13145199.479060395,15176465.197980091,13911526.29186328,11972957.320351087,8458637.60407097,7413471.486435057,10032100.49195483,10175506.71911102,8676967.75885413,8199233.408237098,7912787.530686394,8902269.66633368,9164084.510735178,9175198.482673895,14036616.980225835
M779T493_NEG,779.263030947655,492.68145751953125,1128508.8419419688,1335543.1746263625,1674564.375589878,2643806.633928605,3900098.237658448,4773407.113555875,3430403.9508986874,2264798.9186795224,2148376.982640888,2371531.0262078643,2743162.389033326,1442195.9867809473,4923325.255680574,1730324.2816584082,7212668.371221204
M781T68_NEG,781.4655755299797,68.03810119628906,19921356.553899545,5771682.456018676,5683166.613979668,27212668.72832038,42089254.9421905,5027880.115240484,14582565.982517937,12592160.501058407,14970246.319327896,3218003.941853085,9391388.727744753,10358952.560554104,10249831.138663666,17271221.010938838,41274790.05681812
M782T118_NEG,782.44109140894,117.50116348266602,290194.1224769677,969752.9772780662,663032.3706350207,1083051.9560595881,740897.9022371798,1873765.8393939012,1295647.9044123022,973159.5914039374,2282061.787500547,586270.6837079225,754086.9111673485,1856848.054405293,731432.0936958322,1303902.809344792,1853105.7162593128
M783T522_NEG,783.2415187744683,521.9109802246094,57045218.995268784,68690916.83009844,60937166.120785244,107910846.11709848,52605300.46795588,54176211.16827666,66943744.9428727,78506270.34575939,63568733.79409489,50882805.64947437,46931067.34200789,64191049.47648662,58041086.51253664,71700417.80139604,112060094.35005078
M784T522_2_NEG,784.2434750025192,521.89202880859375,16773106.59800587,19926014.37663885,17102668.449423738,33190336.734864827,15792013.336979426,16374902.614437448,20713136.34222358,24189737.237120204,20300010.20149896,15464135.390537284,14757990.671291195,20143608.920316532,18400408.67931861,22004509.114177145,35487035.87193584
M784T395_NEG,784.2736608378766,394.8493957519531,1058331.2152035027,4838770.513307243,2432534.8881164445,43934964.729541495,3161172.2504611397,9238510.289354283,10350611.601287274,2485799.550555551,20535647.067957573,5645956.294319017,3898562.7335762,18472530.795357417,5769566.81809519,14520602.766817331,81805469.54151033
M784T225_NEG,784.2895847685822,224.73175048828125,28467094.841503307,32332458.801986825,16570511.632247237,20754968.269030895,22362414.01868428,19725107.762847517,17279648.417836286,9022877.688623967,33753075.7588139,16787823.20491969,15206041.258111306,28529881.592460282,9939171.009548632,35208141.648220606,25524386.812209766
M785T522_2_NEG,785.2456254458448,521.9281005859375,1766574.6874253834,1913191.7799857296,1572435.660116767,3322515.282294191,1406795.3260285766,1408200.3425256163,1985475.8034054707,2207185.692531154,1618527.9821345005,1571347.8217298132,1248584.8280118702,1720445.1598394155,1431805.3378355417,2063287.0560090104,3305828.964172602
M785T224_NEG,785.2916057076382,223.8676300048828,10991935.23317473,13284473.437012676,6769221.058348397,8296432.809046532,10168639.006540013,8048801.059888324,6658533.0836677775,3571894.211803108,14139147.881714826,7053921.187578652,6557122.724687051,11968808.53635134,4288093.449697705,14189559.948251963,10561249.545674058
M786T523_NEG,786.2220261673242,522.94500732421875,1556985.6737600886,1837290.117759307,1715129.5464565465,2192591.011298428,868638.8618617139,1122001.0828253115,1907103.6353423337,1228544.8504502685,1528922.014840504,1383432.7953261028,1146977.585875889,1282881.5072946919,1310466.6622875691,1522650.8943984082,3119901.803246598
M786T224_NEG,786.2911779617629,224.34365844726562,5233614.099987455,5251126.735829074,3108955.8614351316,2783687.28676427,2970709.4057234265,2491501.35200076,2079118.9103959436,993086.8331180791,4429530.299162795,2081787.6606496912,2070462.665139238,3755586.69422259,1189066.432435819,4733280.533567402,3373064.4030318893
M788T239_NEG,788.23991645347,238.83063507080078,2230826.525670515,300018.95797996456,862985.3211781492,2510917.662092582,2806608.8994062548,854075.9022582533,1138178.9510336667,1040116.0259391598,3185638.0759149375,350572.270698839,635545.5700206001,1472000.5551264228,735769.8981518471,2531662.882526682,2988915.0894680014
M788T428_NEG,788.2685148712801,428.0257263183594,34471764.08098984,79981259.20603456,105141040.90326014,193304510.89077088,54435693.724137284,96512070.78799127,245816825.73468095,302211969.7238637,165751530.78059018,89634757.46148247,79669921.44056854,150256728.58776525,91074989.4908791,110248739.27455042,188778965.68768778
M789T428_NEG,789.2716550406531,427.9987030029297,12641727.438243577,27969676.53995947,43129571.10663186,89730431.14795582,22618187.59546378,41262294.396526396,87440986.94228332,124951744.68131886,65499469.61924007,35716426.835035406,34862117.65635145,64410807.179196745,41162029.49666828,81895911.4529861,96015876.0523968
M790T522_NEG,790.2496490183782,521.759765625,7985922.730119502,8924549.864344884,6719550.569531793,15461277.08171231,7887433.249839228,8261525.531657317,8073270.715558505,10439142.130238928,7518971.695001439,6715602.90779594,6699386.313139733,7514344.813632768,8371635.845762275,9797977.86181171,15770117.076175092
