name,mz,rt,Size_3_3,Size_3_1,Size_3_2,Size_5_1,Size_1_2,Size_4_2,Size_2_2,Size_2_3,Size_6_2,Size_1_3,Size_4_1,Size_2_1,Size_1_1,Size_6_1,Size_5_2
M71T433_1_NEG,70.79956364,432.8219452,3091855.057,2085019.786,1905676.819,664387.2256,3720135.299,1287928.896,3394402.753,3232872.171,10568992.3,918748.4364,1752896.334,12693163.83,582213.5665,850000.3122,870882.3465
M71T263_NEG,71.01223715,263.1809998,116925958.1,96365165.15,192339293.6,113131330.8,106417644.1,95514155.01,67458429.03,87557681.43,496427621.6,72098822.44,123782927.3,161168355.4,111671669.5,176818278.2,140116757.1
M71T399_NEG,71.01226253,398.5847778,23495253.55,28620184.25,20258749.62,47833166.78,27235282.17,30163025.57,54328041.55,28342965.93,50415303.58,27961678.05,32965216.07,45735225.92,23932552.71,68956926.61,51357975.62
M71T326_NEG,71.01225137,325.7176819,17986794.66,23632434.85,49154682.89,21379617.77,6956836.471,16254419.5,21492418.5,35342526.85,112387538.9,22641504.66,12278382.59,132253707.7,13803054.63,20712569.67,22919592.4
M72T399_NEG,72.00752617,398.6317139,62726487.71,90313884.08,41971720.51,171800057.7,57049897.76,65448839.22,115514954.1,38141232,112888285.7,35599938.22,67735114.01,82005525.71,44341943.72,162449521.4,230562632.7
M72T427_1_NEG,72.13823905,427.0359497,2087426.804,8662234.574,4733405.101,809169.5925,520281.4061,2942368.273,6281012.802,2771897.917,9855237.816,1263688.885,1368574.27,2975544.156,651147.1859,3364594.661,2279480.887
M72T432_NEG,72.24758889,432.3693237,3936720.834,1225913.729,1288101.831,1519853.6,3109401.839,1671510.536,2684238.001,1171479.434,2548578.32,1145183.358,1411105.537,2349518.375,1266053.925,1709767.229,2607957.274
M73T78_NEG,73.02792725,77.74258041,3985446.1,3502100.928,2931558.84,3672725.368,4190451.234,3297165.361,4620254.68,4553228.436,3759145.41,4088346.674,3835955.09,4522100.644,4162781.193,3794969.666,4007026.23
M74T458_1_NEG,73.91426616,458.1305237,4443571.956,11519841.24,12769863.15,13539470.02,4067935.368,5205982.717,20311914.79,20901882.47,22520497.39,4708199.159,4324994.893,24938210.58,6101390.68,11044246.58,16118225.69
M74T458_2_NEG,74.02577081,458.066864,748921.5085,1505449.071,2253780.303,2594559.469,341071.4056,620312.2432,4471951.635,4579675.839,4608685.572,702723.0131,553899.1412,5288543.54,648928.3068,1780638.189,2379948.626
M74T423_NEG,74.02314781,423.2278748,5290826.187,13630187.72,2603339.465,2692791.472,3484863.822,3338261.761,7139652.057,3219658.014,4462343.62,2490024.114,3375302.338,2366180.667,2566010.619,3285887.394,3587860.937
M75T390_1_NEG,74.6927715,390.1204529,1931549.041,2006510.58,1864093.375,3322017.13,2421870.9,2312141.982,2740750.369,2741699.187,10043225.25,1528827.751,3360909.116,1973633.454,2899549.727,2367227.449,3295012.619
M75T140_NEG,75.00717883,139.5853882,85194939.02,85249457.77,76733532.12,122198473.7,83294419.93,68671065.71,71917627.96,61774780.32,80182568.24,81336775.49,74711835.16,105197148.2,50745623.09,78132067.39,153737971.8
M75T514_NEG,75.46960699,513.8768921,13844983.06,18542132.88,18093211.27,23983947.45,10974685.41,11625580.83,22471408.28,28873112.9,18429543.55,11546802.95,9910338.354,18800408.62,14226048.36,16924532.4,27172611.42
M76T514_NEG,75.58106402,513.9283447,2139038.185,3273350.228,3384524.212,3645812.154,1649614.162,1523298.125,3287714.595,3802393.134,2489056.756,1743640.95,1378153.962,2809089.208,2092257.517,2505669.302,3724057.355
M76T389_1_NEG,75.91553186,389.483017,4770550.822,10297150.52,11116798.69,16601180.43,4482697.558,5953880.683,17412291.48,14567197.72,25004852.85,7407532.902,8498941.231,23070929.13,6940721.92,10493314.6,22244949.79
M76T139_NEG,76.0105181,139.3909683,1010756.475,981362.223,745178.2155,1564259.359,984267.1895,504408.0858,801211.1813,842784.6407,895457.3437,898243.7824,1069505.829,1601771.039,479206.5111,1084058.733,1923009.413
M78T458_1_NEG,77.91188007,458.1941833,729509.7048,1475680.354,1880533.51,1055632.783,324366.2991,465294.4321,4501960.555,4365481.16,4105847.45,197215.0635,603491.7165,4988327.716,378690.1796,914072.587,2206568.556
M78T513_NEG,78.02554613,512.9099731,2804414.109,3924369.842,3463383.949,5594763.21,2149009.789,2494324.297,4322943.116,5084908.418,3899045.844,2399444.711,2130655.554,4297377.358,3173505.508,3440252.073,6478474.641
M79T93_NEG,78.91731471,93.21973038,22314857.84,39722452.72,19525293.52,18399213.69,18469833.25,25492702.89,17900394.37,12414615.78,16172923.65,17458467.25,9610897.946,9399929.389,11308760.03,7092816.688,27120874.57
M79T458_1_NEG,79.0261335,457.6741943,11583833.56,37999730.88,47579862.98,40991331.98,9605698.993,15255537.76,89066877.72,95627619.75,112859070.3,13714953.1,11431204.26,123164692.3,15783468.76,30617412.65,46278573.13
M79T458_2_NEG,79.13766181,458.066864,2567572.221,8883363.389,11888255.91,10499363.07,1788181.377,3657781.632,18818011.91,18883230.92,21927355.91,3272740.761,2702819.348,23601412.68,3753154.57,7589141.304,10967984.98
M79T161_1_NEG,79.2766132,161.2235107,35655188.56,32766499.81,33335709.27,73446613.08,36548549.35,33206620.87,25290448.12,32609785.72,20875995.27,42849872.91,37947897.14,41894478.46,44655943.56,36356374.09,97735679.58
M79T161_2_NEG,79.3880682,161.0542297,11766971.38,10952810.07,11516356.56,25836163.96,12269725.79,10169906.27,7208543.001,11616753.34,6548247.527,14721993.25,11420674.1,14060432.07,15175608.82,11780616.44,29278858.55
M79T161_3_NEG,79.49851646,161.117157,8567779.797,5474264.2,7409571.676,8135423.36,7753790.159,9435016.918,4009224.433,5178065.258,13766706.46,6627150.277,5499604.971,8418530.382,7149628.291,7112761.34,6507797.953
M80T162_1_NEG,79.6099973,161.9586639,1984625.026,1045028.128,2133341.782,5274812.887,2295320.295,1955948.627,927137.5055,2062233.717,682592.431,2349461.204,2644961.158,2582813.124,3281093.994,2330606.119,6201474.146
M80T154_NEG,80.01917933,153.8920898,4424986.519,4817922.7,5108724.108,2771844.568,7153315.401,5877155.894,5512123.262,4597427.61,4991392.277,4747050.266,4159333.65,6449336.68,4758064.093,3860066.721,3389367.603
M81T458_NEG,80.58351929,458.2684631,544241.062,4785240.282,7100392.774,5769785.499,1017404.997,1841027.449,10741175.45,10357716.63,9958673.854,1446883.527,1285220.424,13563641.18,1950722.362,4453284.914,4787378.891
M81T93_NEG,80.91525229,93.21582794,29055117.66,46694910.59,21624710.56,20815630.07,20445353.3,27035047.98,17176348.23,12694255.17,16932191.05,16916384.09,9800682.277,10129600.13,17867517.54,5682283.887,29979611.26
M81T66_NEG,80.96357834,66.35514832,3080377.518,3642302.874,2461005.849,4717757.693,2081346.825,2854277.336,5572606.935,2860220.156,6210277.552,1122063.256,4391500.306,2875693.384,1348068.272,3891638.311,6239456.923
M81T157_NEG,80.97326595,156.8093872,19242789.18,20318136.98,13131679.11,26618934.18,16832373.29,24206369.48,20758674.59,19631698.38,11547940.66,17763535.04,14794255.28,18598171.04,14447912.6,16100572.27,25057258.47
M82T523_1_NEG,81.91692494,523.0355835,4252107.446,3867328.267,4164892.915,5370681.078,3583124.822,3225280.222,5468203.578,5804379.546,4443453.779,3513404.284,3256317.552,4545694.644,4240690.191,4563486.85,6724076.857
M82T324_NEG,82.02824089,324.2745361,957869.6259,1566376.21,1028489.093,1044194.45,833105.7957,1273638.69,1475773.663,1352296.597,4196262.12,627340.1485,687447.0025,1772179.043,752085.309,1333441.378,1269002.119
M83T66_NEG,82.95253979,66.13314056,11744882.8,18598377.29,13274570.74,10308215.23,9401614.712,20504651.34,4306978.601,4123295.4,11586822.3,6622648.058,2540602.164,6968685.303,6472958.503,1211314.398,15830837.65
M83T158_NEG,82.97031452,158.0957947,8071445.436,9258081.897,8571547.387,7028224.837,6952091.64,9709501.649,5881712.895,8898023.673,13459971.34,6240691.568,4415190.873,7882472.715,4771982.898,5761996.282,6367370.53
M84T523_2_NEG,84.47286532,522.8749084,12925864.04,16434111.43,14384507.51,22027456.67,11997752.9,11443361.88,16380207.12,18141480.69,14870580.81,11307697.16,9947170.157,14558318.64,12942128.31,16316197.55,25051447.94
M85T522_1_NEG,84.58432247,522.3847656,2869487.627,3706012.501,2912456.61,5126709.898,2716134.035,2633361.313,3789946.075,3923834.041,3236651.628,2472194.352,1933911.156,3125494.757,2759531.071,3573881.861,5849883.156
M85T62_NEG,84.80831596,61.85741997,3123226.069,3628972.861,2531633.589,4856916.003,3819636.285,4804087.731,3338080.982,4282193.208,3165583.567,3568798.109,2583973.31,3908011.446,2796504.367,2964289.784,4258419.62
M85T65_NEG,84.94960951,65.42318726,2636996.628,4685136.797,3031371.529,2056805.947,1943762.862,4791810.517,2071341.549,1830801.785,3894722.704,1539779.76,3437363.372,1280360.014,1200675.457,3024229.455,3476127.793
M85T263_NEG,85.02788496,262.7078857,21086715.7,17111932.24,35313641.82,22272056.04,23662524.1,20509929.27,17985648.12,19677338.91,97558660.98,14784146.55,24446540.45,36428183.17,23358175.21,34455038.46,34480370.83
M85T390_NEG,85.27754785,390.0745239,2704050.294,3964781.878,4119168.866,5482297.875,1956334.985,2623945.362,4847541.665,4330698.186,7001509.534,2747378.897,3032134.735,6167654.882,2544276.294,3370089.513,6285816.339
M88T428_NEG,87.58741258,427.9561615,2289554.693,1577912.46,1723637.977,3205965.194,4471581.504,854301.0434,1724309.671,2061019.714,2943509.945,2141741.591,2728882.666,3187183.253,2035247.051,2298553.872,3870678.255
M88T91_NEG,88.00245267,91.19724655,137128869.7,133715985.8,130533804.7,97167364.56,70239201.23,95038988.96,103534242.8,89908408.47,101778620.9,71498104.73,107790493.6,62380516.28,120496768.2,119322413.2,70092610.9
M92T478_1_NEG,91.92078059,477.8500366,6909542.297,18101890.76,18708864.4,23560648.09,6536200.509,7593822.787,30934447.54,32563155.78,32301930.34,7898315.849,5784288.757,35247534.74,9439140.982,16285148.1,27515306.26
M92T478_2_NEG,92.03231995,477.8500366,1388403.862,4848407.572,5285511,6029671.211,1680662.55,1305965.867,9435838.704,9363085.254,9383427.559,1927384.525,1198693.411,9988202.666,2452381.43,4616133.564,8163476.618
M93T952_NEG,93.0078928,952.3757629,37095540.8,31219054.88,33801375.23,17432598.36,34100334.28,38657086.23,11923374.7,32698167.92,19333565.22,31232803.24,32369251.26,35298284.06,26286918.83,26303028.03,27232526.65
M93T1073_NEG,93.00789559,1073.263794,65037554.33,81558494.12,83336885.41,32548286.74,26089115.22,25074042.65,33035724.2,65675234.75,78317893.36,56324128.38,58361601.48,71885198.53,84523838.78,29157111.24,87967775.09
M93T432_NEG,93.04426252,431.9398041,19951525.76,6280590.347,15441306.66,15683859.92,18387246.25,25598993.89,8901815.661,996576.8157,14223766.75,25757623.65,9738206.541,4389384.992,9278420.858,1426411.502,14450102.15
M93T530_2_NEG,93.47616217,530.0390015,9184409.483,9722372.498,8367218.386,13738467.23,7118784.746,6958064.068,9622219.546,11590704.51,7848117.485,7285422.135,6631906.2,8189660.437,8051273.401,9048535.731,15189304.77
M94T91_NEG,94.00312548,91.35861969,45870281.22,40164833.98,32080924.26,24790210.38,33306760.77,24168986.21,76685227.66,43430370.99,35792767.67,30688164.38,33279174.54,46175192.03,32388795.54,24063961.07,27186751.4
M94T65_NEG,94.00312339,64.5243988,26102001.87,20694041.52,19181579.16,24054143.79,23990791.48,22279835.08,23831048.91,28541426.06,23599461.92,23686524.39,14326421.33,23043445.28,20195547.67,10727304.44,17688500.66
M94T956_NEG,94.00311085,955.764679,37819782.04,35607506.35,47721233,46213850.18,42931104.63,29152715.73,48131942.29,33876813.73,32636811.86,28133385.7,38917633.68,37517298.95,15312817.94,25874281.36,45746773.69
M95T966_NEG,94.97903001,965.5570374,73378711.97,222315020,68335964.09,191757759.1,220350092.3,228442298.7,308300675.6,211016362.3,324828741.8,130804966.5,203070374,158700082.7,234450848.2,282197513.7,370439785.5
M95T129_NEG,94.97924011,128.6845398,93489529.93,93183696.68,81497101.15,115456873.7,92551927.16,77422185.42,83106292.37,55417371.25,105505204.3,67538375.61,48880396.87,77581232.23,35102105.6,59931154.97,140146096.2
M95T376_NEG,95.01232044,376.1022339,16839520.82,12311002.74,5239851.803,23961028.45,16655622.42,14398463.94,31214426.89,14463391.59,28685759.85,9059059.576,8086738.881,26161457.01,7624037.722,15321707.85,38557655.99
M95T264_NEG,95.01229325,263.5002441,7968055.769,11890314.56,12430615.86,6339654.43,7370217.927,4887267.214,3350100.233,4075150.575,20183022.66,6533391.511,6731824.048,9143427.523,5985340.482,9367900.603,6142323.873
M96T477_1_NEG,95.91845309,477.2241821,3874187.396,3305346.187,800529.4897,2406626.285,1191341.718,1987628.254,3747517.144,3584853.657,3566719.001,593063.4382,680807.3049,3645862.714,510253.5414,702997.7647,2746128.811
M96T190_NEG,95.97455013,190.0600739,5408946.54,24951445.9,1640916.873,5536674.487,4951077.668,3727842.591,9730187.464,9118220.824,45396957.15,2874088.079,4829887.006,7599415.561,4855268.119,5152504.42,8460535.875
M97T390_NEG,96.77898282,390.0745239,7136937.561,11022812.57,11476845.47,14642355.3,6042672.276,8400528.558,15180909.7,13332528.7,18669041.3,8679277.593,9807067.072,17431586.25,7698275.42,9863872.131,17722108.01
M97T435_1_NEG,96.95854897,434.7219543,273849174.7,1142960816,664632508.9,795176744.2,266793898.2,844881069.2,688680567.8,311328428,538580575.3,547284696.7,350474466.5,396435468.8,415504786.2,658389455.6,877873771.5
M97T65_1_NEG,96.95860687,64.72679901,8983621.375,4928751.867,8605040.781,32637119.36,5468619.886,8020982.076,18002855.36,13509676.42,33656729.96,8312878.366,7355005.227,17590124.79,10599553.43,19382897.28,51274100.34
M97T186_NEG,97.0027903,185.7419586,4545903.168,25553223.68,9591961.815,15634769.71,4013813.778,1165706.782,15054729.91,670191.7548,23150043.35,6437725.288,4661921.055,7701152.695,2035120.231,2479791.078,18780250.73
M97T477_1_NEG,97.03277918,476.9404602,4496430.762,14672979.36,15458518.86,19392091.75,4033055.944,6268679.865,26570249.81,28088883.26,29625623.42,5561009.337,4393414.083,29944203.49,7175194.959,13715565.46,21143356.24
M97T477_2_NEG,97.14425889,476.7267905,1519712.415,4498057.882,4313996.523,5581105.723,755410.7059,883411.8751,8740993.226,8547190.993,9447998.686,1820221.2,748629.5838,9498061.243,2155356.851,4191599.777,7432682.105
M99T477_1_NEG,98.59015526,476.9055786,766272.3941,1863002.638,1769086.431,3462587.163,568605.3398,764496.183,4590211.19,4287998.805,4369422.054,636023.0198,386671.6016,4148187.734,593339.0532,1546858.689,3199663.042
M99T435_NEG,98.9543853,434.7638855,9380292.304,48551522.09,26422199.7,30029170.24,9056918.196,33639319.26,27093043.36,10961122.58,19981328.62,20180046.33,12354513.23,13288355.21,16041674.77,27135222.32,33137554.17
M99T217_NEG,99.00721625,217.2866974,23925908.58,35561642.69,20708777.51,19524276.33,22907454.58,20356463.39,17257110.98,19256765.29,15556296.71,20953371.45,13339225.88,11032029.4,13046273.57,11692967.43,12907229.98
M100T399_1_NEG,99.78081451,398.7252197,3149134.527,4605822.583,2189348.933,9138068.17,2905777.858,3116425.013,2061554.324,1916792.072,5602506.205,1716295.121,2016630.809,4580289.863,1797079.433,5709126.074,10155453.2
M100T537_NEG,99.92355649,537.2157593,6093711.386,6073124.652,5813415.71,8433559.306,4846902.141,3974624.743,4488710.127,6438833.798,3461286.789,4617825.769,3724852.94,4026916.261,5479807.045,4887163.502,8858769.405
M100T399_2_NEG,99.9348026,399.0364532,13224538.19,12070470.04,7575497.099,21801097.63,7531141.144,10174929.82,15413542.52,6944943.632,22039290.47,9592355.998,12691413.2,21673438.92,7905894.654,10330640.44,20601034.48
M100T399_3_NEG,100.0388138,398.6317139,8009783400,10292696106,5597302152,20098482477,6884773762,7845143944,11521874722,4750581347,13314321166,5057669931,7556516456,10107931217,5559897378,18241396725,25695551060
M100T399_4_NEG,100.1423042,398.6942291,20076077.85,31756780.4,9779114.885,58331942.85,9158961.393,21893788.78,37073589.82,13009965.12,36741517,13319557.44,23239355.54,38314574.12,13515634,80919718.77,90592609.12
M100T399_5_NEG,100.2968145,398.6817627,3513418.12,5115082.842,2465428.557,6166379.616,2490311.712,3569907.984,4500380.79,2014779.416,4878128.365,1851770.582,3138324.428,5073946.235,2171864.609,7855961.932,9050263.618
M101T264_NEG,101.0229075,264.4780273,186369246.2,158997016.4,210901225.3,151342133,168394561.8,161573121.5,104973486.9,148865263.1,641446489.3,120792125.3,190151990.4,196398494.1,179284075.1,222727715,190145070.8
M101T199_NEG,101.0229132,199.3340149,198352190.9,250646551.3,222965515.8,254059050.2,166229783.3,180952168.5,231028211.6,98950245.24,253581719.1,141316786.3,205482078.2,274179566.3,181966214.5,147919746,278329611.8
M101T399_2_NEG,101.0421237,398.6600342,272773505.4,434965816.6,199215048.6,863220504,262384949,309737366.9,464773622,176041722.2,506486563.6,157726820.6,286163924.9,397222171.3,205629189.4,811496794.9,1022422012
M102T199_NEG,102.0262321,199.3003769,3376068.838,7145939.415,4706749.921,7876321.095,5148984.358,4283037.845,7639899.411,3352525.453,9597936.668,5699320.07,6959692.887,9889615.351,6208413.543,4438740.114,8706285.163
M102T399_NEG,102.0430561,398.6600342,24055496.17,37873896.71,17394619.38,54212230.8,23365092.67,21020769.36,35079088.6,15128535.89,44588777.84,13800395.27,23326397.36,31386564.23,16440024.47,65624010.95,89047244.73
M102T452_NEG,102.0544831,452.0156403,6813721.553,22922978.29,8994041.84,11774852.41,7607665.074,4904709.372,15968726.32,4239161.172,22632557.77,10551980.39,5415429.483,13239144.69,4459799.448,8683923.393,13282938.2
M102T433_NEG,102.0544751,433.10495,13404165.84,16661423.18,13591731.07,24664048.74,12119400.94,6429084.653,19284977.46,9868290.959,17452892.03,13990570.07,12015717.56,10580944.39,11442674.77,14444892.73,25729260.82
M102T537_2_NEG,102.47949,537.0743408,4912628.972,4825714.66,4238761.433,7706849.887,3957509.039,3742547.613,3975656.73,5631562.968,3667726.336,3304445.456,3299395.302,3279933.855,4126217.409,4220608.393,7387711.562
M103T399_NEG,103.0021839,398.6383057,5696706.99,4786228.111,3258949.283,10657179.72,6460322.345,8929735.227,13626361.57,3439249.632,12499706.31,3236660.969,4890948.97,9532890.281,3295049.351,9685810.063,13966679.14
M103T140_NEG,103.0021724,139.5853882,67713707.35,68127083.39,60511032.65,96908856.65,63910431.56,57131119.62,52379204.84,47433497.71,62459077.98,56050283.83,61305708.82,88290250.01,39926132.08,59288373.53,125067266.2
M104T140_NEG,104.0055381,139.663,1793843.419,1994567.346,1830827.326,2463726.592,1599485.265,1505872.295,1288316.782,1051640.449,1419885.143,1483842.031,1761177.86,2685268.047,981945.0716,1462601.698,2884580.585
M104T424_NEG,104.0337773,423.9489441,127250164.9,450389302.6,69992492.92,68922756.71,58349532.15,23104389.62,155897386.1,22393322.86,89606494.55,51748752.24,59630730.74,52999176.99,29555744.15,27447533.2,75653327.32
M106T961_NEG,106.0031704,960.6052246,54808893.69,38756316.14,53705263.94,26502620.42,27765734.2,27478591.83,7411349.783,21407749.46,31997026.11,31885798.99,30732591.18,27910775.07,23698307.22,16005571.47,24052617.11
M107T96_NEG,106.9793803,95.95381546,5390426.726,17438652.53,6434036.918,19558960.77,4901239.431,7717702.974,10397439.2,14382277.15,13765688.65,3853514.396,6291370.681,11004520.79,3376666.021,7032528.567,29404620.24
M107T422_NEG,107.0235991,421.5699615,451641.6549,3225805.363,883869.8638,2528945.245,1069068.175,1637478.292,1842143.107,1624162.229,2562726.748,1229674.454,1355651.025,643710.1962,1321376.135,1481105.392,2340650.536
M109T156_NEG,108.9004939,156.0960388,63871244.47,91115115.02,59773549.99,45237089.1,32376444.17,39790892.97,54844825.44,40730815.77,61290271.42,36456621.88,24510272.85,33538552.78,25533600.21,25910051.95,35247811.85
M110T493_1_NEG,109.9274682,492.61586,3938946.894,8715661.847,9655121.895,15303441.3,3506764.645,4471101.818,16819249.1,20101257.76,17382656.66,3673537.971,3049151.618,17247856.57,5662441.651,8510604.159,16893310.29
M110T950_NEG,109.9981205,949.805481,23699299.66,22478740.15,32416797.61,19629945.41,13404430.54,14351204.38,10007304.71,18597378.52,18704545.22,14595522.98,24757699.23,10904683.91,19037951.26,25793784.16,17390651.6
M110T492_1_NEG,110.038962,492.3855591,1505604.892,2488662.084,2493802.458,4647910.664,1404949.66,1486002.156,5147314.784,6094396.207,5175725.688,1596404.595,1275411.982,5263667.608,1354411.228,2327517.554,5113196.73
M110T492_2_NEG,110.1503257,492.2190704,323993.6984,1010542.536,932220.6323,1649579.287,485434.7237,340016.8134,1903382.398,2048546.907,1812782.913,506818.7909,390727.6252,2047480.564,722251.9446,1117308.085,1788972.992
M111T157_NEG,110.8974729,156.8093872,39929935.7,59228424.88,39023456.54,21348001.92,21633057.36,25471799.77,37308895.58,26920538.75,41697220.57,24792875.5,16241190.57,22748718.13,17127166.62,17557483.54,22799307.35
M111T72_NEG,110.9742679,71.95223999,8171244.982,8376784.179,30519100.98,18357262.25,10776894.38,30941214.03,16980320.59,19110035.44,8610410.408,29481781.04,19645664.76,7864450.316,17663357.96,12966501.5,22595204.43
M111T937_NEG,111.0072567,936.9327087,84753812.39,83976875.55,70169074.46,108511443,86880159.95,63519850.28,40116472.7,60942597.94,61798866.87,75635205.66,67466841.23,64878092.68,59525127.43,75497891.06,87676202.47
M111T100_NEG,111.0185374,100.3120422,9761629.752,13728484.25,10892435.89,8436726.561,6742994.805,8385071.406,7326622.27,7951108.478,9306131.489,8587221.346,12708807.36,6996167.409,3368719.669,8938728.416,5931702.763
M112T95_NEG,111.8139536,95.48670197,1521033.18,1472586.222,1338476.205,1665992.811,1345644.077,1145244.071,840449.9298,2092521.704,5907753.345,864215.9618,618575.4375,1105260.229,1380181.865,4419878.957,2243603.934
M112T89_NEG,112.0137747,88.75039291,44185066.57,27543072.14,28258282.89,35525735.06,17975149.84,20889902.72,20080290.23,44106516.15,29155472.71,32924775.03,26773845.43,52558743.04,37893517.99,36617069.41,25537495.82
M112T943_NEG,112.013739,942.9524841,6045138.272,9340493.036,7402990.021,22559606.46,25899528.46,23152161.48,25678138.58,27457114.89,24928875.91,17347327.67,28569789.33,25799791.05,29494303.06,17974077.52,22639769.33
M113T65_NEG,112.9841537,65.38837051,90666727.26,137690718.7,93441389.98,264094353.7,88597571.11,168132558.1,279453492.7,40346561.16,37991227.5,88280880.1,40904132.17,78479411.46,68943456.57,45725574.98,350245187.6
M113T96_NEG,112.9978298,96.20621872,83284430.88,83642691.11,88084234.27,58940934.34,74938066.82,69531582.79,77765495.74,75320002.33,58748347.26,81481842.6,85463781.44,80197583.98,80968184.33,62717192.55,57993656.43
M113T263_NEG,113.0229247,263.1168518,187182298.2,167698854.5,302236855.8,185039049.8,171102910.1,157546628.5,102280996.6,135704040.9,785075622.4,115782010.2,204773603.9,261537661.6,173580326.7,263070287.1,227512996.1
M113T326_NEG,113.0229228,326.268158,81082189.41,38622632.42,169496085.3,61817212.45,38154410.63,45823686.61,70709841.52,101987088.9,1177246585,133202574.9,81427798.94,348367164.6,96386352.97,138590347.5,130519916.4
M114T186_NEG,114.0294383,185.6666107,8293320.249,50424345.35,16373055.54,30333809.18,6723782.791,1650967.655,28956678.49,23604564,45436384.68,10807145.62,7978757.944,14449909.32,2346338.734,3759614.689,36906311.11
M114T384_NEG,114.0546121,384.1652374,25866879.58,18887155.19,12401325.59,41686356.86,25008935.01,9494246.631,24103280.12,7834450.811,45254184.16,19517158.86,69889363.1,20507740,15591430.74,16355939.61,61112839.34
M115T448_NEG,115.0022022,447.6451416,620249084.9,259934997.2,643085965.8,531428514.9,834619996.4,465641539.4,808015135.3,886548758.6,999559266.9,1260693177,1268044560,968161466.8,1397972104,733382542.9,786293074.3
M115T95_NEG,115.075011,95.17238235,7662939.293,5443941.366,8450737.027,17220307.13,8051771.719,6453567.972,8455575.63,5649794.012,5582986.755,7705212.116,5525630.839,8079265.16,4615491.304,4601388.007,24253056.11
M116T67_NEG,115.9192788,67.06730652,23110023.65,38331751.75,50898997.66,12188062.35,12489628.76,12107815.82,7735445.717,9354773.456,6167399.941,10957262.25,10302108.71,7608962.692,11919892.56,9559714.455,5339915.214
M116T371_NEG,116.0702672,371.2368899,142059471.9,172833856.4,120789061.3,127674298,138960519.8,56677150.1,210279354,55388099.58,223357959.2,179923391,268670181.4,91271759.48,130479438,97012382.16,164505587.4
M117T417_NEG,117.0178562,417.372532,248543123.1,157438587.9,320991625.2,164596835.5,170757574.3,146854657.4,177576279.6,88125645.14,181804508,133252923.7,185711007.4,243558531.1,81971100.71,162991267,284031448
M117T353_NEG,117.0178621,353.158905,24127633.18,20737136.06,15542237.04,29677560.99,22578340.43,9048976.94,30614082.79,26557035.42,29059127.1,14202512.68,16803784.35,28236186.92,18962429.15,27555711.04,41214587.14
M118T90_NEG,118.0033124,89.59686323,490366705.7,496890486.1,498606000.1,378227797.6,374729323.7,401424068.8,403675316.8,357887666.7,384225906.5,362292340.8,438008565.2,408267045.1,419425388,400008019.5,369625677.8
M118T408_1_NEG,118.0495385,408.2575531,170866578.1,579608162,133499614.7,324473815.3,114275084.1,57793970.42,375844051.8,20575801.09,215707303.9,134350332.8,215086115.7,103064260.4,92281534.67,95015654.63,409548934.6
M119T326_NEG,119.0335495,326.3234406,19696223.71,16193895,40358810.03,35605962.85,19655613.8,16984186.3,30928875.06,41568321.15,242934195,13599303.89,18681829.77,115617863.3,23437880.28,35361298.16,43872660.97
M119T199_NEG,119.033548,199.3725281,75270385.67,83467315.12,85197567.5,115362974.7,64846637.5,67473165.25,113743933.8,55287582.32,140021579.1,76584277.57,104422398.2,136240079.7,92571700.66,74481154.54,149970293.5
M119T263_NEG,119.0335527,263.1604004,74579563.52,56151752.83,113932740.7,67103149.49,62132553.65,53964370.16,45682250.58,58852779.08,304232037.6,48172785.82,76268226.61,98627342.95,67797192.3,102937170.4,86656771.8
M121T956_NEG,121.0029679,955.7575684,244276093.2,251255471.6,261234987.8,272310874.7,251680763.2,207552997.4,239664800.6,212330401.2,215297975.2,177981470.1,247168903.4,242912403.4,245665611,203496974.3,269096008.4
M121T1074_NEG,121.0029763,1074.12561,263203945.8,302497219.5,352233635.4,153534655.7,251789227.6,206005480.8,181399030.8,186935593.3,404512003,237125465.1,257494422.1,375451447.3,309758033.6,275288943.1,296972954.3
M121T1018_NEG,121.0029701,1017.636658,411973009.7,341711982,265071959.9,295250872.3,785433007.3,385881443.8,596607581.5,902720330.6,751832787.4,302934157.8,1059136518,593864023.6,452312186.8,464677087.5,163117163.4
M122T117_NEG,121.827757,117.266243,555938.4837,729658.8459,599274.4948,1548193.944,787198.7028,587704.0893,403462.7359,658462.3759,457813.5055,533593.6794,422559.2772,773658.3882,731894.2722,549985.2398,1590332.257
M122T961_NEG,121.9981851,960.5592957,124537563.8,121174249.5,131382708.6,104726285.8,123429618,123404110.3,118727759.2,95230422.02,118430676.2,130234202.3,77735014.07,121047196.2,112324267.6,117819474.8,122679686.7
M122T64_NEG,121.9981889,63.75860786,48845063.12,44989963.98,43704687.14,40254174.43,44648885.51,28105308.05,48412832.37,31235607.82,42776634.42,50463765.78,50396426.48,48091180.61,62479756.57,46317149.33,46164180.54
M122T1073_NEG,121.9981835,1073.281128,133553945.7,100749669.4,149912491.3,189118518.2,186690814.5,161118026.3,166397708.7,219997904.1,213872339.9,124282213.8,199021190.2,118796291.3,196356132.9,96831212.93,155826107.6
M122T1016_NEG,121.9981822,1015.725708,187222211.2,188361479.3,131901601.2,37165586.4,65695496,28270641.51,75341344.85,69280674.26,118067302.7,50635966.47,41467686,107688136.9,127440361.2,50402264.35,43666432.31
