name,mz,rt,Annotation.type,annotated.from.ID,annotated.from.peak,ID,score,isotope,adduct,Formula,matched.frag,compound.name,peak.group,confidence
M425T241_NEG,425.16614,240.56366,metAnnotation,C00121,M209T398_NEG,C03169,0.917899076102181,[M],2M-H,C9H13N2O4,13,Pyrimidine nucleoside,C03169_1,grade2
M425T140_NEG,425.19443,140.26328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M425T99_NEG,425.25766,99.08714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M425T68_NEG,425.2888,67.95412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M426T401_NEG,426.12535,401.33983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M426T241_NEG,426.1698,240.71544,isotopeAnnotation,C03169,M425T241_NEG,C03169,0.946116588927029,[M+1],2M-H,C9H13N2O4,"NA",Pyrimidine nucleoside,C03169_1,grade2
M427T261_NEG,427.13706,261.44334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M427T165_NEG,427.13713,165.32541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M427T234_NEG,427.16021,233.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M427T208_NEG,427.18149,208.24124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M427T135_NEG,427.19102,134.59871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M427T65_NEG,427.26974,64.59081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M428T218_NEG,428.15555,217.96558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M428T301_NEG,428.15561,300.64082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M429T389_NEG,429.1236,389.19188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M429T237_NEG,429.13981,236.59894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M429T190_NEG,429.15295,189.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M429T300_NEG,429.15942,300.4053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M429T220_NEG,429.15858,219.65636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M429T109_NEG,429.21207,108.90494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M429T66_NEG,429.28515,66.38296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M430T237_NEG,430.14336,236.51044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M430T190_NEG,430.15619,189.87508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M430T422_NEG,430.16788,422.46768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M430T108_2_NEG,430.21558,108.04015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M431T317_NEG,431.1187,317.1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M431T388_NEG,431.13963,388.24507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M431T433_NEG,431.15214,433.10475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M431T278_NEG,431.15535,277.89316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M431T190_NEG,431.14955,189.76283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M431T173_NEG,431.16869,172.89789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M431T422_NEG,431.17075,422.46455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M431T125_NEG,431.19207,125.10288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M431T108_NEG,431.2285,108.04015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M432T389_NEG,432.14311,389.1394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M432T274_NEG,432.13619,273.55298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M432T429_NEG,432.13646,429.45532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M432T422_NEG,432.16295,421.96756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M432T173_NEG,432.17186,173.21095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M432T125_NEG,432.19504,125.10288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M432T108_1_NEG,432.18716,107.94445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M433T107_NEG,433.11338,106.85731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M433T274_NEG,433.13863,273.52374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M433T354_2_NEG,433.15004,354.05527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M433T172_NEG,433.16499,171.76131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M433T141_NEG,433.20763,140.56371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M433T69_NEG,433.34461,68.75648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M434T108_NEG,434.20293,107.95181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M434T141_NEG,434.2107,140.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M434T69_NEG,434.34785,68.75648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M435T135_NEG,435.22299,134.73022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M435T319_NEG,435.22248,319.27345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M435T63_NEG,435.34764,62.81786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M436T319_NEG,436.2267,319.24788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M436T65_NEG,436.24889,65.36344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M437T234_NEG,437.12124,233.68037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M437T96_NEG,437.26672,96.33985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M438T234_NEG,438.12506,233.73598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M438T108_NEG,438.26476,108.29759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M439T65_NEG,439.106,65.25127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M439T234_NEG,439.11845,233.67737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M439T145_NEG,439.17339,144.50405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M439T109_NEG,439.26783,108.59487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M440T65_NEG,440.10969,64.59419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M440T145_NEG,440.17715,144.52943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M441T311_NEG,441.14331,311.32834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M441T170_NEG,441.18892,170.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M441T186_NEG,441.18892,185.71955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M441T65_NEG,441.28553,65.48147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M442T387_NEG,442.11925,387.20149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M442T186_NEG,442.14304,185.66415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M442T397_NEG,442.15639,396.82036,metAnnotation;metAnnotation;metAnnotation;metAnnotation,C19703;C00140;C00140;C00140,M503T434_NEG;M220T289_NEG;M220T289_NEG;M220T289_NEG,C19784;C00611;C20887;C06372,1.14516947646141;0.74205373841536;0.74205373841536;0.736793631122899,[M];[M];[M];[M],M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO,C14H25NO11;C14H25NO11;C14H25NO11;C14H25NO11,16;9;9;9,"1-O-[2-(Acetylamino)-2-deoxy-alpha-D-glucopyranosyl]-D-myo-Inositol;N-Acetyllactosamine;beta-D-Mannosyl-1,4-N-acetyl-D-glucosamine;Lacto-N-biose",C19784_1;C00611_1;C20887_1;C06372_1,grade2;grade2;grade2;grade2
M442T171_NEG,442.19246,171.09129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M443T186_NEG,443.14584,185.73775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M443T244_NEG,443.15567,243.59111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M443T397_NEG,443.15915,396.82036,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C00611;C06372;C20887;C19784,M442T397_NEG;M442T397_NEG;M442T397_NEG;M442T397_NEG,C00611;C06372;C20887;C19784,0.981986662136654;0.981986662136654;0.981986662136654;0.981986662136654,[M+1];[M+1];[M+1];[M+1],M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO,C14H25NO11;C14H25NO11;C14H25NO11;C14H25NO11,NA;NA;NA;NA,"N-Acetyllactosamine;Lacto-N-biose;beta-D-Mannosyl-1,4-N-acetyl-D-glucosamine;1-O-[2-(Acetylamino)-2-deoxy-alpha-D-glucopyranosyl]-D-myo-Inositol",C00611_1;C06372_1;C20887_1;C19784_1,grade2;grade2;grade2;grade2
M443T171_NEG,443.18571,171.07181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M443T373_NEG,443.19209,373.3185,metAnnotation,C01046,M343T390_NEG,C20843,1.13984032090659,[M],2M-H,C11H14N2O3,14,N5-Phenyl-L-glutamine,C20843_1,grade2
M443T62_NEG,443.24724,61.93668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M444T186_NEG,444.13813,185.59711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M444T397_NEG,444.16081,396.82036,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C00611;C06372;C20887;C19784,M442T397_NEG;M442T397_NEG;M442T397_NEG;M442T397_NEG,C00611;C06372;C20887;C19784,0.96576233581045;0.96576233581045;0.96576233581045;0.96576233581045,[M+2];[M+2];[M+2];[M+2],M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO,C14H25NO11;C14H25NO11;C14H25NO11;C14H25NO11,NA;NA;NA;NA,"N-Acetyllactosamine;Lacto-N-biose;beta-D-Mannosyl-1,4-N-acetyl-D-glucosamine;1-O-[2-(Acetylamino)-2-deoxy-alpha-D-glucopyranosyl]-D-myo-Inositol",C00611_1;C06372_1;C20887_1;C19784_1,grade2;grade2;grade2;grade2
M444T374_NEG,444.19521,373.52911,isotopeAnnotation,C20843,M443T373_NEG,C20843,0.904868151072923,[M+1],2M-H,C11H14N2O3,"NA",N5-Phenyl-L-glutamine,C20843_1,grade2
M444T62_NEG,444.24897,61.91283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M445T105_NEG,445.11371,104.94815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M445T311_NEG,445.13439,311.35684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M445T281_NEG,445.14796,280.63882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M445T347_NEG,445.16797,347.48956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M445T125_NEG,445.20767,125.17911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M445T97_NEG,445.23569,97.15384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M446T311_1_NEG,446.1383,310.88147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M446T125_NEG,446.2111,125.42783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M446T72_NEG,446.23925,72.32668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M447T395_NEG,447.13512,395.02808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M447T102_NEG,447.13392,101.9854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M447T234_NEG,447.15027,233.76471,metAnnotation;metAnnotation,C00121;C03210,M209T398_NEG;M160T398_NEG,C03169;C03227,1.0029326362636;0.981707167912377,[M];[M],2M+Na-2H;2M-H,C9H13N2O4;C10H12N2O4,14;14,Pyrimidine nucleoside;3-Hydroxy-L-kynurenine,C03169_2;C03227_1,grade2;grade2
M447T96_NEG,447.25101,96.21508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M447T74_2_NEG,447.25112,73.86643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M447T283_NEG,447.25991,283.27188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M448T102_NEG,448.1376,101.9854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M448T234_NEG,448.15412,233.79758,isotopeAnnotation;isotopeAnnotation,C03227;C03169,M447T234_NEG;M447T234_NEG,C03227;C03169,0.954030309833957;0.854265857256736,[M+1];[M+1],2M-H;2M+Na-2H,C10H12N2O4;C9H13N2O4,NA;NA,3-Hydroxy-L-kynurenine;Pyrimidine nucleoside,C03227_1;C03169_2,grade2;grade2
M448T125_NEG,448.18243,124.95547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M448T96_NEG,448.25473,96.21508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M449T256_NEG,449.12188,256.34839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M449T163_NEG,449.1222,163.44437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M449T105_NEG,449.14949,104.71276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M449T328_NEG,449.17838,328.2326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M449T65_NEG,449.17333,65.45458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M449T125_NEG,449.18545,124.97271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M449T300_NEG,449.20232,300.28505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M449T213_NEG,449.20249,213.17175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M449T135_NEG,449.23885,134.61436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M449T96_NEG,449.26748,96.41546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M450T328_NEG,450.18084,328.37062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M450T65_NEG,450.17646,65.45458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M450T301_NEG,450.20574,300.64082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M450T96_NEG,450.27209,96.19292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M451T191_NEG,451.13791,190.70035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M451T65_NEG,451.17015,65.42683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M451T368_NEG,451.21782,368.31851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M451T96_NEG,451.2835,96.2739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M451T117_NEG,451.32882,117.33269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M452T287_NEG,452.27807,287.17206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M452T64_NEG,452.28057,63.55235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M453T108_NEG,453.18992,107.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M453T288_NEG,453.28121,288.07716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M454T218_NEG,454.12043,217.95016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M454T358_NEG,454.24408,358.3009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M454T71_NEG,454.29184,71.47169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M455T389_NEG,455.10061,389.14008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M455T218_NEG,455.12393,217.80171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M455T295_NEG,455.15858,295.26707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M455T280_NEG,455.1769,280.40436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M455T175_NEG,455.21361,175.32826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M456T280_NEG,456.18049,280.40436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M456T96_NEG,456.20938,96.18373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M457T158_NEG,457.18441,158.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M458T401_NEG,458.15129,400.7189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M458T158_NEG,458.18769,158.44641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M459T108_NEG,459.10633,107.89711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M459T415_NEG,459.1355,415.41488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M459T315_NEG,459.13571,314.54388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M459T159_NEG,459.18191,158.61131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M459T150_NEG,459.20044,150.02585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M459T65_NEG,459.20275,65.44037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M460T407_NEG,460.16709,407.30515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M460T155_NEG,460.20273,154.5209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M460T65_NEG,460.20596,65.4688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M461T407_NEG,461.17055,407.30664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M461T150_NEG,461.19705,150.24513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M462T296_NEG,462.16197,296.19232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M463T130_NEG,463.12474,130.14407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M463T180_NEG,463.14123,179.89301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M463T326_NEG,463.25477,326.30481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M463T104_NEG,463.24692,103.8541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M463T63_NEG,463.3427,62.76833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M464T259_NEG,464.16247,258.80225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M464T72_NEG,464.24963,72.42406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M465T177_NEG,465.15302,177.28006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M465T369_NEG,465.17242,369.07684,metAnnotation,C01046,M343T390_NEG,C20843,0.509221014320695,[M],2M+Na-2H,C11H14N2O3,4,N5-Phenyl-L-glutamine,C20843_2,grade2
M465T171_NEG,465.23389,170.72308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M465T63_NEG,465.35834,62.77487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M466T369_NEG,466.17546,369.19096,isotopeAnnotation,C20843,M465T369_NEG,C20843,0.808658660496891,[M+1],2M+Na-2H,C11H14N2O3,"NA",N5-Phenyl-L-glutamine,C20843_2,grade2
M466T280_NEG,466.1713,279.99812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M467T388_NEG,467.1147,388.10599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M467T178_NEG,467.15028,177.84649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M467T367_NEG,467.15209,366.97195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M467T310_NEG,467.16681,310.34598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M467T147_NEG,467.16838,147.36433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M467T163_NEG,467.21332,163.18033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M468T377_NEG,468.10014,376.50313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M468T186_NEG,468.20857,185.77505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M469T376_NEG,469.10246,376.10223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M469T144_NEG,469.18444,144.35068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M470T376_NEG,470.09532,376.10223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M470T392_NEG,470.15072,391.65417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M470T144_NEG,470.18718,144.4569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M471T390_NEG,471.0761,390.13525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M471T273_NEG,471.15023,273.03967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M471T144_NEG,471.182,144.43359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M471T134_NEG,471.1994,133.94594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M472T390_NEG,472.07987,390.13525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M472T403_NEG,472.16708,403.46329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M472T144_NEG,472.1853,144.22876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M472T134_NEG,472.20294,133.85988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M473T270_NEG,473.16632,270.0108,metAnnotation;metAnnotation,C00430;C02953,M130T405_NEG;M220T289_NEG,C00931;C00835,0.607471859374218;0.56874536392025,[M];[M],2M+Na-2H;2M-H,C10H14N2O4;C9H11N5O3,6;4,Porphobilinogen;Sepiapterin,C00931_1;C00835_2,grade2;grade2
M473T230_NEG,473.17967,230.34633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M473T134_NEG,473.19618,133.85988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M473T249_NEG,473.20234,248.63872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M473T65_NEG,473.21796,65.38837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M474T270_NEG,474.16977,269.98364,isotopeAnnotation;isotopeAnnotation,C00931;C00835,M473T270_NEG;M473T270_NEG,C00931;C00835,0.874585481599793;0.819592644184656,[M+1];[M+1],2M+Na-2H;2M-H,C10H14N2O4;C9H11N5O3,NA;NA,Porphobilinogen;Sepiapterin,C00931_1;C00835_2,grade2;grade2
M474T134_NEG,474.20045,133.85988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M474T65_NEG,474.22103,65.44799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M475T320_NEG,475.14525,320.33058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M475T177_NEG,475.18192,176.9928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M475T295_NEG,475.21844,295.1781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M475T62_NEG,475.23463,61.90096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M475T65_NEG,475.34241,65.43178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M476T934_NEG,476.12601,934.0347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M476T286_NEG,476.27746,286.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M476T271_NEG,476.27752,270.93515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M477T395_NEG,477.1454,394.9624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M477T148_NEG,477.15309,147.70054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M477T278_NEG,477.16071,277.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M477T286_NEG,477.28136,286.04041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M477T271_NEG,477.28159,271.05655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M478T394_NEG,478.14966,394.05911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M479T141_NEG,479.21308,140.64998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M479T62_NEG,479.2234,61.89082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M480T435_NEG,480.03345,435.22693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M480T62_NEG,480.22597,61.83781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M481T62_NEG,481.22056,61.87425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M481T134_NEG,481.22911,134.2738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M481T63_NEG,481.35267,62.79856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M482T103_NEG,482.11541,102.78802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M482T134_NEG,482.23213,134.2738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M482T63_2_NEG,482.35669,62.79856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M483T296_NEG,483.20771,296.45563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M483T123_NEG,483.20008,123.23174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M483T140_NEG,483.2447,139.60123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M483T109_NEG,483.27284,108.90804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M484T157_NEG,484.20353,157.11372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
